39, State-gov, 77516, 13, Adm-clerical, White, Male, 40, United-States, <=50K
59, Local-gov, 147707, 9, Farming-fishing, White, Male, 40, United-States, <=50K
17, ?, 228373, 6, ?, White, Male, 30, United-States, <=50K
43, Private, 193882, 10, Sales, White, Male, 40, United-States, >50K
38, Private, 31033, 13, Sales, White, Male, 40, United-States, >50K
37, Private, 272950, 9, Exec-managerial, White, Male, 40, United-States, <=50K
29, Private, 183523, 6, Other-service, White, Male, 40, United-States, <=50K
39, Private, 238415, 13, Exec-managerial, White, Male, 50, United-States, >50K
31, Private, 19302, 12, Adm-clerical, White, Male, 38, United-States, <=50K
42, Local-gov, 339671, 13, Prof-specialty, White, Female, 45, United-States, >50K
35, Local-gov, 103260, 14, Prof-specialty, White, Female, 35, United-States, >50K
39, Private, 79331, 14, Exec-managerial, Asian-Pac-Islander, Male, 40, United-States, >50K
40, Private, 135056, 12, Adm-clerical, White, Female, 40, United-States, <=50K
66, Private, 142723, 3, Handlers-cleaners, White, Female, 40, Puerto-Rico, <=50K
30, Federal-gov, 188569, 5, Tech-support, White, Male, 40, United-States, <=50K
43, Private, 57322, 12, Craft-repair, White, Male, 40, United-States, <=50K
47, Private, 178309, 5, Other-service, White, Female, 50, United-States, <=50K
45, Private, 166107, 14, Adm-clerical, Asian-Pac-Islander, Female, 40, Philippines, <=50K
31, Private, 53042, 10, Machine-op-inspct, Black, Male, 40, Trinadad&Tobago, <=50K
33, Private, 155343, 9, Sales, White, Male, 40, United-States, >50K
32, Private, 35595, 13, Adm-clerical, White, Male, 40, United-States, <=50K
28, Private, 429507, 12, Handlers-cleaners, Black, Male, 40, United-States, <=50K
50, Federal-gov, 159670, 9, Adm-clerical, White, Male, 40, United-States, >50K
63, Private, 151210, 4, Sales, White, Female, 40, United-States, <=50K
28, Private, 186792, 13, Adm-clerical, White, Male, 40, United-States, <=50K
38, Private, 204640, 10, Adm-clerical, Black, Female, 40, United-States, <=50K
52, Private, 87205, 9, Other-service, White, Female, 38, United-States, <=50K
38, Self-emp-inc, 112847, 15, Prof-specialty, Asian-Pac-Islander, Male, 40, United-States, >50K
41, Private, 107306, 9, Exec-managerial, White, Male, 40, United-States, <=50K
50, State-gov, 211319, 14, Prof-specialty, White, Male, 38, United-States, <=50K
59, Private, 183606, 7, Machine-op-inspct, White, Male, 40, United-States, <=50K
32, Private, 205390, 9, Sales, White, Male, 49, United-States, <=50K
73, Local-gov, 232871, 4, Protective-serv, White, Male, 10, United-States, <=50K
52, Self-emp-inc, 101017, 9, Exec-managerial, White, Male, 38, United-States, <=50K
57, Private, 114495, 9, Exec-managerial, White, Male, 60, United-States, <=50K
35, Private, 183898, 11, Exec-managerial, White, Male, 50, United-States, >50K
51, Private, 163921, 13, Transport-moving, White, Male, 56, United-States, >50K
22, Private, 311764, 7, Sales, Black, Female, 35, United-States, <=50K
49, Private, 188330, 9, Sales, White, Male, 40, United-States, >50K
22, Private, 267174, 9, Handlers-cleaners, Black, Male, 40, United-States, <=50K
46, Local-gov, 36228, 9, Craft-repair, White, Male, 40, United-States, <=50K
48, Private, 199739, 9, Craft-repair, White, Female, 40, United-States, <=50K
52, Private, 185407, 9, Craft-repair, White, Male, 40, ?, <=50K
43, State-gov, 206139, 13, Adm-clerical, White, Male, 50, United-States, >50K
25, Private, 282063, 4, Handlers-cleaners, White, Male, 40, Mexico, <=50K
31, Private, 332379, 4, Craft-repair, White, Male, 40, United-States, <=50K
19, Private, 418324, 10, Sales, White, Male, 36, United-States, <=50K
19, ?, 263338, 10, ?, White, Male, 45, United-States, <=50K
51, Private, 158948, 9, Transport-moving, White, Male, 84, United-States, >50K
51, Private, 221532, 13, Exec-managerial, White, Male, 40, United-States, >50K
22, Self-emp-not-inc, 202920, 9, Prof-specialty, White, Female, 40, Dominican-Republic, >50K
37, Local-gov, 118909, 9, Adm-clerical, Black, Female, 35, United-States, <=50K
19, Private, 286469, 10, Sales, White, Female, 30, United-States, <=50K
45, Private, 191914, 9, Transport-moving, White, Female, 55, United-States, <=50K
21, State-gov, 142766, 10, Other-service, White, Male, 10, United-States, <=50K
52, Private, 198744, 9, Sales, White, Female, 40, United-States, <=50K
46, Local-gov, 272780, 10, Prof-specialty, White, Male, 24, United-States, <=50K
42, State-gov, 219553, 14, Prof-specialty, White, Female, 38, United-States, <=50K
56, Private, 261232, 9, Craft-repair, White, Male, 40, United-States, <=50K
23, Private, 64292, 9, Adm-clerical, White, Female, 40, United-States, <=50K
58, Private, 312131, 14, Sales, White, Male, 40, United-States, <=50K
70, Private, 30713, 9, Farming-fishing, White, Male, 30, United-States, <=50K
30, Private, 246439, 10, Adm-clerical, White, Male, 40, United-States, <=50K
45, Private, 338105, 13, Adm-clerical, Asian-Pac-Islander, Male, 40, Philippines, <=50K
23, Private, 228243, 10, Craft-repair, White, Male, 44, United-States, <=50K
34, Local-gov, 62463, 10, Transport-moving, White, Male, 40, United-States, <=50K
38, Private, 31603, 13, Craft-repair, White, Female, 40, United-States, <=50K
24, Private, 165054, 11, Craft-repair, White, Male, 40, United-States, <=50K
53, Private, 121618, 4, Transport-moving, Amer-Indian-Eskimo, Male, 40, United-States, <=50K
45, Federal-gov, 273194, 9, Transport-moving, Black, Male, 40, United-States, <=50K
21, ?, 163665, 10, ?, White, Female, 40, United-States, <=50K
21, Private, 538319, 10, Other-service, White, Female, 40, Puerto-Rico, <=50K
34, Private, 238246, 13, Prof-specialty, White, Female, 40, United-States, <=50K
32, Self-emp-inc, 244665, 9, Craft-repair, White, Male, 45, United-States, >50K
21, Private, 131811, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
63, ?, 231777, 14, ?, White, Male, 30, United-States, <=50K
23, Private, 156807, 5, Handlers-cleaners, Black, Male, 36, United-States, <=50K
28, Private, 236861, 13, Craft-repair, White, Male, 50, United-States, <=50K
29, Self-emp-not-inc, 229842, 9, Transport-moving, Black, Male, 45, United-States, <=50K
25, Local-gov, 190057, 13, Prof-specialty, White, Female, 40, United-States, <=50K
44, State-gov, 55076, 14, Prof-specialty, White, Female, 60, United-States, <=50K
18, Private, 152545, 9, Other-service, White, Female, 8, United-States, <=50K
26, Private, 153434, 9, Other-service, White, Male, 24, United-States, <=50K
47, Local-gov, 171095, 12, Adm-clerical, White, Female, 35, United-States, >50K
23, Private, 239322, 9, Sales, White, Male, 40, United-States, <=50K
46, Private, 138999, 10, Machine-op-inspct, White, Male, 40, United-States, <=50K
61, Local-gov, 95450, 13, Exec-managerial, White, Male, 50, United-States, >50K
25, Private, 176520, 9, Craft-repair, White, Male, 40, United-States, <=50K
38, Local-gov, 72338, 9, Protective-serv, Asian-Pac-Islander, Male, 54, United-States, >50K
60, ?, 386261, 13, ?, Black, Female, 15, United-States, <=50K
23, Private, 235722, 10, Other-service, White, Male, 20, United-States, <=50K
36, Federal-gov, 128884, 9, Adm-clerical, White, Female, 48, United-States, <=50K
46, Private, 187226, 5, Other-service, White, Male, 25, United-States, <=50K
32, Self-emp-not-inc, 298332, 13, Prof-specialty, White, Male, 45, United-States, >50K
40, Private, 173607, 6, Transport-moving, White, Male, 40, United-States, <=50K
31, Private, 226756, 9, Adm-clerical, Black, Male, 40, United-States, <=50K
31, Private, 157887, 10, Exec-managerial, White, Male, 65, United-States, >50K
32, State-gov, 171111, 13, Adm-clerical, White, Male, 37, United-States, <=50K
21, Private, 126314, 10, Other-service, White, Male, 10, United-States, <=50K
63, Private, 174018, 10, Sales, Black, Male, 40, United-States, >50K
44, Private, 144778, 10, Exec-managerial, White, Male, 45, United-States, >50K
42, Self-emp-not-inc, 201522, 13, Sales, White, Male, 60, United-States, <=50K
23, ?, 22966, 13, ?, White, Male, 35, United-States, <=50K
30, Private, 399088, 10, Adm-clerical, White, Female, 45, United-States, <=50K
24, Private, 282202, 9, Other-service, White, Male, 40, El-Salvador, <=50K
42, Private, 102606, 13, Tech-support, White, Male, 40, United-States, >50K
44, Self-emp-not-inc, 246862, 9, Prof-specialty, White, Female, 40, Italy, >50K
27, Federal-gov, 508336, 13, Exec-managerial, Black, Male, 48, United-States, <=50K
27, Local-gov, 263431, 10, Exec-managerial, White, Male, 40, United-States, <=50K
22, Private, 235733, 9, Other-service, White, Female, 45, United-States, <=50K
68, Private, 107910, 9, Sales, White, Female, 40, United-States, <=50K
55, Self-emp-not-inc, 184425, 10, Farming-fishing, White, Male, 99, United-States, >50K
22, Self-emp-not-inc, 143062, 9, Other-service, White, Male, 40, Greece, <=50K
25, Private, 199545, 10, Exec-managerial, White, Female, 15, United-States, <=50K
68, Self-emp-not-inc, 197015, 9, Farming-fishing, White, Male, 45, United-States, <=50K
62, Private, 149617, 10, Exec-managerial, White, Female, 16, United-States, <=50K
26, Private, 33610, 9, Other-service, White, Male, 40, United-States, <=50K
34, Private, 192002, 14, Prof-specialty, White, Male, 55, United-States, >50K
68, Private, 67791, 10, Sales, White, Male, 40, United-States, <=50K
42, Local-gov, 445382, 13, Exec-managerial, White, Male, 45, United-States, >50K
45, Private, 112283, 13, Sales, White, Male, 55, United-States, <=50K
26, Private, 157249, 7, Transport-moving, White, Male, 40, United-States, <=50K
25, Private, 109872, 9, Machine-op-inspct, White, Male, 45, United-States, <=50K
23, Private, 119838, 13, Prof-specialty, White, Male, 50, United-States, <=50K
29, Private, 149943, 10, Other-service, Other, Male, 40, ?, <=50K
65, Without-pay, 27012, 4, Farming-fishing, White, Female, 50, United-States, <=50K
31, Private, 91666, 9, Transport-moving, White, Male, 50, United-States, <=50K
26, Private, 270276, 9, Adm-clerical, White, Female, 40, United-States, <=50K
39, Private, 179271, 10, Craft-repair, White, Male, 50, United-States, >50K
44, Private, 161819, 9, Machine-op-inspct, White, Male, 40, United-States, >50K
45, Local-gov, 339681, 14, Prof-specialty, White, Female, 45, United-States, <=50K
26, Self-emp-not-inc, 219897, 14, Prof-specialty, White, Female, 50, United-States, <=50K
26, Private, 91683, 6, Transport-moving, White, Male, 35, United-States, <=50K
36, Private, 188834, 5, Transport-moving, White, Male, 50, United-States, <=50K
38, Private, 187046, 7, Craft-repair, White, Male, 45, United-States, <=50K
39, Private, 191807, 9, Machine-op-inspct, White, Male, 48, United-States, <=50K
52, Self-emp-inc, 179951, 15, Exec-managerial, White, Male, 40, United-States, <=50K
39, Private, 324420, 2, Craft-repair, White, Male, 45, Mexico, <=50K
41, Self-emp-not-inc, 66632, 10, Craft-repair, White, Male, 40, United-States, <=50K
42, Local-gov, 121718, 14, Exec-managerial, White, Male, 60, United-States, >50K
47, Private, 162034, 13, Sales, White, Male, 70, United-States, <=50K
28, Local-gov, 218990, 11, Protective-serv, Black, Male, 46, United-States, <=50K
25, Local-gov, 125863, 13, Prof-specialty, White, Male, 35, United-States, <=50K
35, Private, 225330, 13, Adm-clerical, White, Female, 40, United-States, <=50K
32, Private, 120426, 9, Adm-clerical, White, Female, 40, United-States, <=50K
38, Private, 119741, 14, Craft-repair, Black, Male, 40, United-States, >50K
44, Private, 32000, 10, Tech-support, White, Male, 18, United-States, >50K
21, ?, 124242, 10, ?, White, Female, 40, United-States, <=50K
27, Private, 278581, 13, Sales, White, Female, 40, United-States, <=50K
30, Private, 230224, 13, Exec-managerial, White, Male, 55, United-States, >50K
30, Private, 204374, 13, Sales, White, Male, 48, United-States, <=50K
45, Private, 188386, 9, Handlers-cleaners, White, Male, 45, United-States, <=50K
20, Private, 164922, 9, Craft-repair, White, Male, 40, United-States, <=50K
57, Private, 195176, 14, Prof-specialty, White, Male, 80, United-States, <=50K
43, Private, 166740, 10, Adm-clerical, White, Male, 48, United-States, <=50K
50, ?, 156008, 7, ?, Black, Female, 40, United-States, <=50K
28, Private, 162551, 4, Machine-op-inspct, Asian-Pac-Islander, Female, 48, China, <=50K
25, Private, 211231, 9, Tech-support, White, Female, 48, United-States, >50K
25, Private, 169990, 9, Sales, White, Male, 40, United-States, <=50K
90, Private, 221832, 13, Exec-managerial, White, Male, 45, United-States, <=50K
38, Local-gov, 255454, 13, Prof-specialty, Black, Male, 40, United-States, <=50K
35, Private, 28160, 13, Exec-managerial, White, Female, 40, United-States, <=50K
50, State-gov, 159219, 13, Exec-managerial, White, Male, 40, Canada, >50K
26, Local-gov, 103148, 9, Adm-clerical, White, Female, 40, United-States, <=50K
39, Private, 165186, 10, Farming-fishing, White, Male, 45, United-States, <=50K
56, Private, 31782, 6, Sales, White, Male, 40, United-States, <=50K
24, Local-gov, 249101, 9, Protective-serv, Black, Female, 40, United-States, <=50K
46, Private, 243190, 9, Adm-clerical, White, Female, 40, United-States, >50K
18, Local-gov, 153405, 7, Adm-clerical, White, Female, 25, United-States, <=50K
37, Private, 329980, 14, Exec-managerial, White, Male, 60, United-States, >50K
57, Private, 176079, 14, Prof-specialty, White, Female, 40, United-States, <=50K
43, State-gov, 218542, 9, Adm-clerical, Black, Female, 40, United-States, <=50K
29, State-gov, 303446, 13, Prof-specialty, White, Male, 25, Nicaragua, <=50K
40, Private, 102606, 14, Exec-managerial, White, Male, 40, United-States, >50K
44, Self-emp-not-inc, 483201, 13, Exec-managerial, White, Male, 40, United-States, <=50K
77, Local-gov, 144608, 9, Exec-managerial, White, Male, 6, United-States, <=50K
30, Private, 226013, 13, Prof-specialty, Black, Male, 40, United-States, <=50K
21, Private, 165475, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
66, Private, 263637, 6, Protective-serv, White, Male, 40, United-States, <=50K
40, Private, 201495, 7, Transport-moving, White, Male, 35, United-States, <=50K
68, Private, 213720, 9, Sales, White, Male, 40, United-States, <=50K
64, Private, 170483, 9, Other-service, White, Female, 38, United-States, <=50K
26, Private, 214303, 13, Prof-specialty, White, Female, 50, United-States, <=50K
32, Private, 190511, 10, Exec-managerial, White, Male, 40, United-States, >50K
32, Private, 242150, 9, Adm-clerical, White, Male, 38, United-States, <=50K
51, Local-gov, 159755, 14, Prof-specialty, White, Male, 40, United-States, >50K
50, Private, 147629, 14, Prof-specialty, White, Male, 45, United-States, >50K
49, Private, 268022, 13, Sales, White, Male, 50, United-States, >50K
28, Private, 188711, 13, Transport-moving, White, Male, 20, United-States, <=50K
29, Private, 452205, 9, Other-service, White, Female, 36, United-States, <=50K
21, Private, 260847, 10, Sales, White, Male, 30, United-States, <=50K
28, Private, 291374, 9, Adm-clerical, Black, Female, 40, United-States, <=50K
55, Private, 189933, 6, Craft-repair, White, Male, 40, United-States, <=50K
45, Self-emp-not-inc, 133969, 9, Sales, Asian-Pac-Islander, Male, 50, South, >50K
35, Private, 330664, 10, Sales, White, Male, 40, United-States, <=50K
31, ?, 672412, 7, ?, Black, Male, 40, United-States, <=50K
26, Private, 122999, 14, Prof-specialty, White, Male, 40, United-States, >50K
30, Private, 111415, 9, Other-service, White, Male, 55, Germany, <=50K
33, Private, 217235, 9, Sales, White, Male, 20, United-States, <=50K
40, Private, 121956, 13, Prof-specialty, Asian-Pac-Islander, Male, 40, Cambodia, >50K
23, Private, 120172, 13, Exec-managerial, White, Male, 40, United-States, <=50K
35, Private, 343403, 10, Sales, White, Female, 40, United-States, <=50K
48, Self-emp-not-inc, 104790, 7, Farming-fishing, White, Male, 50, United-States, >50K
39, Local-gov, 473547, 6, Handlers-cleaners, Black, Male, 40, United-States, <=50K
53, Local-gov, 260106, 15, Prof-specialty, White, Female, 50, United-States, <=50K
49, Federal-gov, 168232, 9, Adm-clerical, White, Male, 40, United-States, >50K
31, Private, 348491, 13, Exec-managerial, Black, Female, 40, United-States, <=50K
36, Private, 24106, 9, Craft-repair, White, Male, 40, United-States, >50K
60, Self-emp-inc, 197553, 10, Exec-managerial, White, Male, 50, United-States, >50K
29, Private, 421065, 9, Machine-op-inspct, White, Male, 48, United-States, <=50K
54, Self-emp-inc, 138852, 10, Sales, White, Male, 45, United-States, >50K
28, ?, 169631, 12, ?, White, Female, 3, United-States, <=50K
34, Private, 379412, 9, Craft-repair, White, Male, 50, United-States, <=50K
30, Private, 181992, 10, Sales, Black, Female, 35, United-States, <=50K
19, Private, 365640, 9, Priv-house-serv, White, Female, 45, ?, <=50K
26, Private, 236564, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
47, Private, 363418, 10, Sales, White, Male, 70, United-States, >50K
50, Private, 112351, 9, Exec-managerial, White, Male, 38, United-States, <=50K
30, Private, 204704, 13, Exec-managerial, White, Female, 45, United-States, >50K
44, Private, 54611, 10, Machine-op-inspct, White, Male, 50, United-States, <=50K
49, Private, 128132, 9, Sales, White, Male, 60, United-States, >50K
75, Self-emp-not-inc, 30599, 14, Prof-specialty, White, Female, 50, United-States, <=50K
37, Private, 379522, 13, Sales, White, Male, 55, United-States, >50K
51, State-gov, 196504, 9, Craft-repair, White, Male, 38, United-States, <=50K
35, Private, 82552, 9, Craft-repair, White, Male, 35, United-States, <=50K
28, Private, 104024, 10, Sales, White, Female, 40, United-States, <=50K
66, Self-emp-not-inc, 293114, 9, Farming-fishing, White, Male, 40, United-States, <=50K
72, Private, 74141, 5, Exec-managerial, Asian-Pac-Islander, Female, 48, United-States, >50K
39, Private, 192337, 13, Sales, White, Male, 50, United-States, <=50K
27, Private, 262478, 9, Farming-fishing, Black, Male, 30, United-States, <=50K
57, Private, 185072, 10, Adm-clerical, Black, Female, 40, Jamaica, <=50K
24, Private, 296045, 4, Craft-repair, White, Male, 38, United-States, <=50K
28, Private, 246595, 9, Craft-repair, White, Male, 70, United-States, <=50K
23, Private, 54472, 10, Other-service, White, Female, 50, United-States, <=50K
31, Private, 331065, 13, Exec-managerial, White, Female, 40, United-States, <=50K
23, Private, 161708, 10, Other-service, White, Female, 20, United-States, <=50K
31, Private, 264936, 10, Other-service, White, Female, 40, United-States, <=50K
27, Local-gov, 113545, 13, Prof-specialty, White, Female, 40, United-States, <=50K
30, Private, 212237, 13, Prof-specialty, White, Male, 45, United-States, <=50K
31, Private, 170430, 15, Prof-specialty, White, Female, 80, ?, <=50K
34, Private, 173806, 14, Prof-specialty, White, Male, 60, United-States, <=50K
57, Federal-gov, 370890, 9, Adm-clerical, White, Male, 40, United-States, <=50K
39, Private, 505119, 14, Exec-managerial, White, Male, 40, Cuba, >50K
23, Private, 193089, 7, Craft-repair, White, Male, 40, United-States, <=50K
24, Local-gov, 33432, 12, Other-service, White, Female, 40, United-States, <=50K
36, Private, 103110, 16, Prof-specialty, White, Male, 40, England, <=50K
32, Private, 160362, 10, Other-service, White, Male, 40, Nicaragua, <=50K
35, Private, 204621, 12, Other-service, White, Female, 40, United-States, <=50K
36, Private, 35309, 13, Exec-managerial, White, Male, 40, United-States, <=50K
23, ?, 154373, 13, ?, White, Female, 50, United-States, <=50K
47, Private, 194772, 11, Machine-op-inspct, White, Male, 40, United-States, >50K
35, Private, 154410, 9, Handlers-cleaners, White, Male, 40, United-States, <=50K
44, Federal-gov, 220563, 10, Tech-support, White, Male, 40, United-States, <=50K
32, State-gov, 253354, 14, Prof-specialty, White, Male, 50, United-States, <=50K
32, Private, 211699, 12, Exec-managerial, White, Female, 40, United-States, >50K
63, Self-emp-not-inc, 167501, 10, Prof-specialty, White, Female, 10, United-States, >50K
34, Private, 229732, 11, Craft-repair, White, Male, 40, United-States, <=50K
47, Private, 185465, 9, Craft-repair, Black, Male, 40, United-States, <=50K
27, Private, 335764, 7, Sales, Black, Male, 35, United-States, <=50K
23, Private, 460046, 9, Exec-managerial, White, Female, 42, United-States, <=50K
19, ?, 33487, 10, ?, Amer-Indian-Eskimo, Female, 40, United-States, <=50K
50, Private, 176924, 6, Craft-repair, White, Male, 38, United-States, <=50K
49, State-gov, 213307, 10, Prof-specialty, White, Male, 40, United-States, <=50K
36, Private, 83893, 10, Exec-managerial, White, Male, 40, United-States, >50K
23, Private, 194102, 13, Exec-managerial, White, Male, 40, United-States, <=50K
61, Private, 238611, 4, Other-service, Black, Female, 38, United-States, <=50K
41, Private, 113597, 10, Farming-fishing, White, Male, 16, United-States, <=50K
27, Self-emp-not-inc, 208406, 13, Exec-managerial, White, Male, 60, United-States, >50K
53, Private, 274528, 13, Exec-managerial, White, Male, 70, United-States, <=50K
17, Self-emp-not-inc, 60116, 6, Adm-clerical, White, Male, 10, United-States, <=50K
23, ?, 196816, 9, ?, White, Male, 30, United-States, <=50K
53, Private, 166368, 10, Craft-repair, White, Male, 40, United-States, <=50K
28, Private, 303954, 9, Craft-repair, White, Male, 42, United-States, >50K
24, Private, 99386, 13, Prof-specialty, White, Female, 40, United-States, <=50K
22, Private, 188569, 10, Adm-clerical, White, Female, 20, United-States, <=50K
53, Private, 302868, 13, Sales, White, Male, 50, United-States, >50K
18, Private, 283342, 7, Other-service, Black, Male, 20, United-States, <=50K
24, Private, 233777, 10, Sales, White, Male, 50, Mexico, <=50K
20, Private, 170038, 9, Sales, White, Female, 40, United-States, <=50K
30, Local-gov, 261319, 4, Transport-moving, White, Male, 40, United-States, <=50K
37, State-gov, 367237, 11, Prof-specialty, White, Male, 40, United-States, >50K
34, Private, 126838, 9, Transport-moving, White, Male, 40, United-States, <=50K
19, Private, 354104, 9, Handlers-cleaners, White, Male, 30, United-States, <=50K
20, Private, 176321, 8, Adm-clerical, White, Female, 40, Mexico, <=50K
47, Private, 85129, 9, Other-service, Asian-Pac-Islander, Female, 40, United-States, <=50K
20, ?, 376474, 10, ?, White, Male, 32, United-States, <=50K
22, Private, 62507, 13, Prof-specialty, White, Female, 40, United-States, <=50K
42, Local-gov, 111252, 14, Exec-managerial, White, Male, 40, United-States, >50K
60, Private, 156889, 10, Adm-clerical, White, Female, 40, United-States, <=50K
32, Private, 549430, 9, Priv-house-serv, White, Female, 40, Mexico, <=50K
46, Private, 29696, 9, Exec-managerial, White, Male, 40, United-States, >50K
66, Private, 98837, 9, Adm-clerical, White, Female, 40, United-States, <=50K
37, Private, 86150, 13, Other-service, Asian-Pac-Islander, Female, 30, United-States, >50K
34, Private, 204991, 10, Exec-managerial, White, Male, 44, United-States, <=50K
45, Private, 371886, 13, Prof-specialty, White, Male, 46, United-States, <=50K
35, Private, 103605, 7, Farming-fishing, White, Male, 40, United-States, <=50K
63, ?, 54851, 9, ?, White, Male, 40, United-States, <=50K
51, Local-gov, 133050, 10, Exec-managerial, Black, Male, 40, United-States, >50K
36, Local-gov, 126569, 10, Protective-serv, White, Male, 40, United-States, >50K
25, Federal-gov, 144259, 9, Adm-clerical, Black, Male, 40, United-States, <=50K
51, Private, 161482, 9, Other-service, White, Female, 38, United-States, <=50K
25, Self-emp-not-inc, 305449, 10, Machine-op-inspct, White, Male, 40, United-States, <=50K
19, Private, 125010, 9, Farming-fishing, White, Male, 45, United-States, <=50K
47, Private, 304133, 10, Exec-managerial, White, Male, 45, United-States, <=50K
59, Local-gov, 120617, 9, Protective-serv, Black, Female, 40, United-States, <=50K
34, Private, 157747, 13, Exec-managerial, White, Male, 40, United-States, >50K
40, Private, 297396, 10, Exec-managerial, White, Female, 60, United-States, <=50K
42, Private, 121287, 9, Machine-op-inspct, White, Male, 45, United-States, <=50K
28, ?, 308493, 9, ?, White, Female, 17, Honduras, <=50K
37, Private, 49115, 14, Exec-managerial, White, Male, 60, United-States, >50K
51, Self-emp-inc, 208302, 12, Sales, White, Male, 38, United-States, >50K
25, Private, 304032, 9, Adm-clerical, White, Male, 36, United-States, <=50K
31, Federal-gov, 207301, 9, Adm-clerical, White, Female, 40, United-States, >50K
37, Private, 123211, 9, Other-service, White, Male, 44, United-States, >50K
42, Private, 33521, 12, Sales, White, Male, 45, United-States, >50K
29, ?, 410351, 13, ?, White, Male, 40, United-States, <=50K
35, Private, 410034, 10, Sales, White, Male, 50, United-States, <=50K
51, Private, 175339, 13, Sales, White, Male, 47, United-States, >50K
22, ?, 27937, 10, ?, White, Male, 36, United-States, <=50K
49, Private, 168211, 10, Craft-repair, White, Male, 40, United-States, >50K
26, Private, 125680, 13, Prof-specialty, Asian-Pac-Islander, Male, 16, Japan, <=50K
56, Local-gov, 160829, 9, Adm-clerical, White, Female, 46, United-States, <=50K
52, Private, 266529, 10, Prof-specialty, White, Male, 45, United-States, >50K
61, Self-emp-not-inc, 115023, 14, Craft-repair, White, Male, 4, ?, <=50K
47, State-gov, 224149, 13, Exec-managerial, White, Female, 40, United-States, >50K
52, Private, 150930, 11, Craft-repair, White, Male, 40, United-States, <=50K
30, Private, 343699, 9, Craft-repair, White, Female, 40, United-States, <=50K
43, Self-emp-inc, 172826, 10, Sales, White, Male, 55, United-States, >50K
35, Private, 163392, 10, Transport-moving, Asian-Pac-Islander, Male, 40, ?, <=50K
17, ?, 103810, 8, ?, White, Male, 40, United-States, <=50K
42, Private, 213821, 9, Craft-repair, White, Male, 40, United-States, >50K
26, Private, 211265, 10, Craft-repair, Black, Female, 35, Dominican-Republic, <=50K
58, Local-gov, 160586, 9, Farming-fishing, White, Male, 40, United-States, <=50K
66, Private, 146454, 10, Sales, White, Male, 40, United-States, >50K
30, Private, 203277, 9, Protective-serv, White, Male, 60, United-States, >50K
46, Private, 309895, 10, Adm-clerical, White, Female, 40, United-States, <=50K
45, Private, 26522, 10, Adm-clerical, White, Female, 35, United-States, >50K
57, Private, 103809, 9, Sales, White, Female, 40, United-States, <=50K
25, Private, 90291, 13, Exec-managerial, White, Male, 40, United-States, <=50K
21, State-gov, 181761, 10, Tech-support, White, Female, 10, United-States, <=50K
37, Private, 35330, 9, Craft-repair, White, Male, 55, United-States, <=50K
45, Local-gov, 135776, 14, Prof-specialty, White, Female, 30, United-States, <=50K
61, ?, 188172, 16, ?, White, Female, 5, United-States, <=50K
39, Private, 179579, 9, Craft-repair, White, Male, 40, United-States, <=50K
42, Private, 193626, 9, Adm-clerical, White, Female, 53, United-States, <=50K
20, Private, 108887, 9, Machine-op-inspct, White, Female, 40, United-States, <=50K
23, Private, 199070, 9, Protective-serv, Black, Male, 16, United-States, <=50K
25, Private, 441591, 13, Tech-support, White, Male, 40, United-States, <=50K
47, Private, 185254, 3, Priv-house-serv, White, Female, 40, El-Salvador, <=50K
24, Private, 109307, 9, Sales, White, Male, 45, United-States, <=50K
20, ?, 81853, 10, ?, Asian-Pac-Islander, Female, 15, United-States, <=50K
35, Private, 23621, 9, Craft-repair, White, Male, 70, United-States, <=50K
44, Local-gov, 145178, 9, Other-service, Black, Female, 38, Jamaica, >50K
47, State-gov, 30575, 10, Prof-specialty, White, Male, 50, United-States, <=50K
28, State-gov, 130620, 7, Adm-clerical, Asian-Pac-Islander, Female, 40, India, <=50K
41, Local-gov, 22155, 14, Prof-specialty, White, Female, 60, United-States, <=50K
31, Private, 106437, 9, Adm-clerical, White, Female, 40, United-States, <=50K
27, Private, 79787, 14, Exec-managerial, White, Female, 25, United-States, <=50K
47, Private, 326857, 11, Craft-repair, White, Male, 40, United-States, <=50K
44, Private, 81853, 9, Sales, Asian-Pac-Islander, Female, 40, United-States, <=50K
61, Private, 120933, 10, Priv-house-serv, White, Female, 40, United-States, <=50K
42, Federal-gov, 153143, 10, Adm-clerical, White, Female, 40, Puerto-Rico, <=50K
46, Private, 27669, 9, Other-service, White, Female, 28, United-States, <=50K
46, Private, 105444, 13, Exec-managerial, White, Male, 50, United-States, >50K
54, Local-gov, 169785, 14, Prof-specialty, White, Female, 38, United-States, <=50K
49, Private, 122493, 9, Tech-support, White, Male, 40, United-States, <=50K
56, Local-gov, 242670, 10, Adm-clerical, White, Female, 40, United-States, <=50K
52, Private, 54933, 14, Prof-specialty, White, Female, 40, United-States, <=50K
34, Private, 209317, 9, Transport-moving, White, Male, 40, Puerto-Rico, <=50K
25, Self-emp-not-inc, 282631, 9, Craft-repair, White, Male, 40, United-States, <=50K
18, Private, 98044, 7, Prof-specialty, White, Female, 40, United-States, <=50K
58, Private, 187487, 9, Machine-op-inspct, White, Male, 40, United-States, <=50K
31, State-gov, 60186, 13, Prof-specialty, White, Male, 40, United-States, <=50K
